,claw_length_cm,endangered,size_cm,specie,sub_specie,tail_length_cm,weight_kg
4065,6.086,least_concern,62.29,two_toed,Hoffman’s two-toed sloth,0.845,6.253
4066,7.358,least_concern,63.278,two_toed,Hoffman’s two-toed sloth,0.866,5.657
4067,7.15,least_concern,63.771,two_toed,Hoffman’s two-toed sloth,3.799,4.002
4068,6.049,least_concern,62.544,two_toed,Hoffman’s two-toed sloth,2.422,6.486
4069,5.977,least_concern,64.621,two_toed,Hoffman’s two-toed sloth,3.1,5.336
4070,6.617,least_concern,63.706,two_toed,Hoffman’s two-toed sloth,0.986,4.503
4071,4.509,least_concern,63.649,two_toed,Hoffman’s two-toed sloth,2.219,4.443
4072,5.731,least_concern,61.991,two_toed,Hoffman’s two-toed sloth,1.876,5.819
4073,6.21,least_concern,65.373,two_toed,Hoffman’s two-toed sloth,3.368,4.078
4074,4.31,least_concern,62.265,two_toed,Hoffman’s two-toed sloth,0.773,5.087
4075,5.284,least_concern,61.963,two_toed,Hoffman’s two-toed sloth,2.247,3.44
4076,6.059,least_concern,61.61,two_toed,Hoffman’s two-toed sloth,1.648,4.962
4077,5.111,least_concern,63.774,two_toed,Hoffman’s two-toed sloth,1.672,4.869
4078,5.442,least_concern,62.981,two_toed,Hoffman’s two-toed sloth,1.075,6.62
4079,6.201,least_concern,62.691,two_toed,Hoffman’s two-toed sloth,3.092,5.234
4080,5.026,least_concern,63.018,two_toed,Hoffman’s two-toed sloth,2.4,6.853
4081,5.039,least_concern,62.741,two_toed,Hoffman’s two-toed sloth,0.114,6.12
4082,4.641,least_concern,61.017,two_toed,Hoffman’s two-toed sloth,2.627,4.61
4083,6.49,least_concern,63.078,two_toed,Hoffman’s two-toed sloth,4.195,5.188
4084,6.826,least_concern,65.951,two_toed,Hoffman’s two-toed sloth,2.058,6.19
4085,6.567,least_concern,61.307,two_toed,Hoffman’s two-toed sloth,1.781,5.133
4086,8.032,least_concern,63.374,two_toed,Hoffman’s two-toed sloth,3.32,6.695
4087,5.654,least_concern,61.797,two_toed,Hoffman’s two-toed sloth,2.41,5.673
4088,5.125,least_concern,63.846,two_toed,Hoffman’s two-toed sloth,1.379,4.163
4089,7.865,least_concern,61.811,two_toed,Hoffman’s two-toed sloth,2.613,6.64
4090,4.786,least_concern,64.074,two_toed,Hoffman’s two-toed sloth,1.766,5.973
4091,6.29,least_concern,61.477,two_toed,Hoffman’s two-toed sloth,3.489,7.626
4092,4.762,least_concern,60.855,two_toed,Hoffman’s two-toed sloth,0.847,6.059
4093,6.251,least_concern,63.219,two_toed,Hoffman’s two-toed sloth,3.077,4.218
4094,6.336,least_concern,62.831,two_toed,Hoffman’s two-toed sloth,3.866,6.672
4095,5.2,least_concern,61.019,two_toed,Hoffman’s two-toed sloth,1.465,5.989
4096,6.226,least_concern,63.846,two_toed,Hoffman’s two-toed sloth,1.972,6.39
4097,7.449,least_concern,63.35,two_toed,Hoffman’s two-toed sloth,2.571,5.518
4098,6.182,least_concern,62.798,two_toed,Hoffman’s two-toed sloth,1.176,5.467
4099,5.902,least_concern,63.414,two_toed,Hoffman’s two-toed sloth,2.072,7.072
4100,5.545,least_concern,63.966,two_toed,Hoffman’s two-toed sloth,1.634,3.665
4101,5.945,least_concern,61.531,two_toed,Hoffman’s two-toed sloth,1.156,5.732
4102,5.109,least_concern,62.526,two_toed,Hoffman’s two-toed sloth,3.791,6.149
4103,3.631,least_concern,63.93,two_toed,Hoffman’s two-toed sloth,1.46,5.023
4104,5.604,least_concern,64.233,two_toed,Hoffman’s two-toed sloth,2.687,5.723
4105,5.775,least_concern,62.621,two_toed,Hoffman’s two-toed sloth,2.486,5.967
4106,5.855,least_concern,62.834,two_toed,Hoffman’s two-toed sloth,2.434,6.675
4107,5.549,least_concern,64.537,two_toed,Hoffman’s two-toed sloth,1.249,4.867
4108,6.654,least_concern,62.862,two_toed,Hoffman’s two-toed sloth,0.292,5.831
4109,6.987,least_concern,63.825,two_toed,Hoffman’s two-toed sloth,3.989,6.099
4110,6.383,least_concern,63.803,two_toed,Hoffman’s two-toed sloth,1.595,4.946
4111,4.892,least_concern,61.612,two_toed,Hoffman’s two-toed sloth,1.364,4.61
4112,6.328,least_concern,61.87,two_toed,Hoffman’s two-toed sloth,1.759,5.366
4113,5.228,least_concern,60.214,two_toed,Hoffman’s two-toed sloth,2.113,4.945
4114,7.161,least_concern,63.107,two_toed,Hoffman’s two-toed sloth,0.94,4.443
4115,6.474,least_concern,64.658,two_toed,Hoffman’s two-toed sloth,1.382,5.697
4116,6.309,least_concern,63.419,two_toed,Hoffman’s two-toed sloth,2.285,4.669
4117,6.443,least_concern,67.091,two_toed,Hoffman’s two-toed sloth,1.456,4.84
4118,5.904,least_concern,63.138,two_toed,Hoffman’s two-toed sloth,1.518,6.478
4119,9.295,least_concern,62.168,two_toed,Hoffman’s two-toed sloth,3.46,5.697
4120,5.956,least_concern,63.768,two_toed,Hoffman’s two-toed sloth,1.935,6.04
4121,6.982,least_concern,62.186,two_toed,Hoffman’s two-toed sloth,1.963,5.9
4122,4.277,least_concern,62.308,two_toed,Hoffman’s two-toed sloth,2.297,6.781
4123,8.227,least_concern,62.92,two_toed,Hoffman’s two-toed sloth,1.822,5.68
4124,7.747,least_concern,63.096,two_toed,Hoffman’s two-toed sloth,3.893,5.121
4125,5.866,least_concern,62.649,two_toed,Hoffman’s two-toed sloth,2.257,6.019
4126,6.128,least_concern,63.07,two_toed,Hoffman’s two-toed sloth,2.34,4.905
4127,5.026,least_concern,62.564,two_toed,Hoffman’s two-toed sloth,1.127,6.008
4128,5.727,least_concern,62.902,two_toed,Hoffman’s two-toed sloth,1.604,4.201
4129,6.406,least_concern,61.467,two_toed,Hoffman’s two-toed sloth,3.097,4.128
4130,4.34,least_concern,62.273,two_toed,Hoffman’s two-toed sloth,2.879,5.271
4131,6.656,least_concern,62.056,two_toed,Hoffman’s two-toed sloth,0.918,6.538
4132,6.196,least_concern,63.047,two_toed,Hoffman’s two-toed sloth,2.748,5.229
4133,4.265,least_concern,62.962,two_toed,Hoffman’s two-toed sloth,1.756,6.528
4134,4.869,least_concern,62.141,two_toed,Hoffman’s two-toed sloth,2.989,4.611
4135,5.511,least_concern,61.707,two_toed,Hoffman’s two-toed sloth,2.545,4.741
4136,5.949,least_concern,62.921,two_toed,Hoffman’s two-toed sloth,2.943,5.049
4137,5.291,least_concern,64.08,two_toed,Hoffman’s two-toed sloth,0.587,6.248
4138,5.89,least_concern,61.366,two_toed,Hoffman’s two-toed sloth,3.208,5.355
4139,6.189,least_concern,62.347,two_toed,Hoffman’s two-toed sloth,2.817,6.801
4140,7.395,least_concern,63.68,two_toed,Hoffman’s two-toed sloth,3.063,4.292
4141,4.164,least_concern,62.864,two_toed,Hoffman’s two-toed sloth,2.857,5.692
4142,5.722,least_concern,62.752,two_toed,Hoffman’s two-toed sloth,2.582,6.308
4143,6.578,least_concern,61.163,two_toed,Hoffman’s two-toed sloth,1.848,7.045
4144,5.373,least_concern,62.81,two_toed,Hoffman’s two-toed sloth,3.004,3.993
4145,4.889,least_concern,62.391,two_toed,Hoffman’s two-toed sloth,1.534,7.133
4146,4.967,least_concern,61.486,two_toed,Hoffman’s two-toed sloth,3.396,5.189
4147,5.049,least_concern,62.393,two_toed,Hoffman’s two-toed sloth,2.498,7.256
4148,5.663,least_concern,62.524,two_toed,Hoffman’s two-toed sloth,2.052,6.542
4149,6.092,least_concern,61.454,two_toed,Hoffman’s two-toed sloth,4.08,5.27
4150,6.475,least_concern,61.236,two_toed,Hoffman’s two-toed sloth,2.516,4.909
4151,5.369,least_concern,64.73,two_toed,Hoffman’s two-toed sloth,2.538,4.624
4152,5.175,least_concern,62.302,two_toed,Hoffman’s two-toed sloth,1.101,7.45
4153,6.647,least_concern,64.251,two_toed,Hoffman’s two-toed sloth,2.265,6.716
4154,6.228,least_concern,62.818,two_toed,Hoffman’s two-toed sloth,2.533,6.163
4155,7.117,least_concern,63.343,two_toed,Hoffman’s two-toed sloth,1.809,6.48
4156,7.129,least_concern,63.337,two_toed,Hoffman’s two-toed sloth,0.954,5.131
4157,6.916,least_concern,62.989,two_toed,Hoffman’s two-toed sloth,1.598,5.443
4158,4.49,least_concern,63.496,two_toed,Hoffman’s two-toed sloth,1.595,6.244
4159,4.724,least_concern,61.551,two_toed,Hoffman’s two-toed sloth,0.471,6.192
4160,6.884,least_concern,61.671,two_toed,Hoffman’s two-toed sloth,3.5,5.244
4161,6.164,least_concern,62.707,two_toed,Hoffman’s two-toed sloth,3.457,5.755
4162,5.722,least_concern,62.437,two_toed,Hoffman’s two-toed sloth,3.224,5.305
4163,5.998,least_concern,61.279,two_toed,Hoffman’s two-toed sloth,2.51,7.972
4164,4.766,least_concern,63.946,two_toed,Hoffman’s two-toed sloth,2.839,6.312
4165,5.133,least_concern,63.888,two_toed,Hoffman’s two-toed sloth,3.482,5.115
4166,6.01,least_concern,64.418,two_toed,Hoffman’s two-toed sloth,1.869,4.58
4167,5.742,least_concern,61.383,two_toed,Hoffman’s two-toed sloth,2.479,6.328
4168,6.299,least_concern,63.032,two_toed,Hoffman’s two-toed sloth,1.986,4.537
4169,6.061,least_concern,61.66,two_toed,Hoffman’s two-toed sloth,0.758,5.904
4170,7.714,least_concern,64.154,two_toed,Hoffman’s two-toed sloth,2.06,5.991
4171,6.342,least_concern,61.953,two_toed,Hoffman’s two-toed sloth,3.264,5.085
4172,5.304,least_concern,62.596,two_toed,Hoffman’s two-toed sloth,2.573,5.444
4173,5.965,least_concern,63.824,two_toed,Hoffman’s two-toed sloth,3.528,5.023
4174,5.779,least_concern,62.072,two_toed,Hoffman’s two-toed sloth,-0.7,4.413
4175,4.357,least_concern,62.47,two_toed,Hoffman’s two-toed sloth,2.122,4.173
4176,4.922,least_concern,61.917,two_toed,Hoffman’s two-toed sloth,1.2,5.955
4177,6.766,least_concern,61.533,two_toed,Hoffman’s two-toed sloth,2.616,4.795
4178,6.476,least_concern,61.442,two_toed,Hoffman’s two-toed sloth,2.391,4.356
4179,5.384,least_concern,63.914,two_toed,Hoffman’s two-toed sloth,3.286,6.366
4180,6.114,least_concern,63.279,two_toed,Hoffman’s two-toed sloth,3.694,7.77
4181,5.152,least_concern,63.53,two_toed,Hoffman’s two-toed sloth,2.936,4.307
4182,5.813,least_concern,61.843,two_toed,Hoffman’s two-toed sloth,2.76,5.747
4183,4.671,least_concern,63.913,two_toed,Hoffman’s two-toed sloth,1.394,5.846
4184,6.68,least_concern,63.895,two_toed,Hoffman’s two-toed sloth,0.647,5.48
4185,4.338,least_concern,63.28,two_toed,Hoffman’s two-toed sloth,2.156,5.603
4186,6.008,least_concern,61.457,two_toed,Hoffman’s two-toed sloth,4.497,5.14
4187,6.759,least_concern,62.164,two_toed,Hoffman’s two-toed sloth,2.679,5.06
4188,6.414,least_concern,64.043,two_toed,Hoffman’s two-toed sloth,3.979,7.378
4189,4.664,least_concern,62.159,two_toed,Hoffman’s two-toed sloth,2.581,6.523
4190,6.873,least_concern,61.607,two_toed,Hoffman’s two-toed sloth,3.913,5.402
4191,5.731,least_concern,62.434,two_toed,Hoffman’s two-toed sloth,3.526,5.373
4192,6.236,least_concern,62.456,two_toed,Hoffman’s two-toed sloth,2.915,5.544
4193,6.532,least_concern,63.363,two_toed,Hoffman’s two-toed sloth,2.511,6.019
4194,6.731,least_concern,65.104,two_toed,Hoffman’s two-toed sloth,3.436,6.241
4195,6.256,least_concern,62.579,two_toed,Hoffman’s two-toed sloth,2.253,6.069
4196,5.542,least_concern,62.453,two_toed,Hoffman’s two-toed sloth,1.167,6.313
4197,5.17,least_concern,63.337,two_toed,Hoffman’s two-toed sloth,3.811,5.843
4198,5.75,least_concern,64.826,two_toed,Hoffman’s two-toed sloth,0.855,6.292
4199,8.105,least_concern,61.295,two_toed,Hoffman’s two-toed sloth,2.242,5.738
4200,5.235,least_concern,63.232,two_toed,Hoffman’s two-toed sloth,1.762,5.395
4201,6.981,least_concern,62.79,two_toed,Hoffman’s two-toed sloth,1.872,4.814
4202,6.578,least_concern,63.176,two_toed,Hoffman’s two-toed sloth,0.869,5.209
4203,5.669,least_concern,62.344,two_toed,Hoffman’s two-toed sloth,3.105,4.573
4204,4.596,least_concern,63.956,two_toed,Hoffman’s two-toed sloth,1.484,7.404
4205,6.384,least_concern,63.695,two_toed,Hoffman’s two-toed sloth,1.424,5.702
4206,5.169,least_concern,63.486,two_toed,Hoffman’s two-toed sloth,3.047,5.693
4207,7.037,least_concern,64.351,two_toed,Hoffman’s two-toed sloth,0.401,7.286
4208,5.455,least_concern,62.788,two_toed,Hoffman’s two-toed sloth,2.179,5.131
4209,5.934,least_concern,62.904,two_toed,Hoffman’s two-toed sloth,1.047,6.039
4210,5.24,least_concern,61.965,two_toed,Hoffman’s two-toed sloth,3.231,4.938
4211,4.958,least_concern,63.01,two_toed,Hoffman’s two-toed sloth,3.274,5.009
4212,8.251,least_concern,61.952,two_toed,Hoffman’s two-toed sloth,3.814,7.061
4213,4.706,least_concern,62.704,two_toed,Hoffman’s two-toed sloth,1.53,3.938
4214,5.33,least_concern,62.053,two_toed,Hoffman’s two-toed sloth,2.228,4.074
4215,4.964,least_concern,63.599,two_toed,Hoffman’s two-toed sloth,3.618,4.226
4216,4.208,least_concern,64.831,two_toed,Hoffman’s two-toed sloth,0.098,5.932
4217,4.811,least_concern,63.383,two_toed,Hoffman’s two-toed sloth,2.463,4.347
4218,7.945,least_concern,61.935,two_toed,Hoffman’s two-toed sloth,3.261,5.41
4219,6.706,least_concern,62.677,two_toed,Hoffman’s two-toed sloth,1.862,6.802
4220,6.44,least_concern,64.108,two_toed,Hoffman’s two-toed sloth,3.14,3.959
4221,5.091,least_concern,62.579,two_toed,Hoffman’s two-toed sloth,1.626,7.193
4222,5.806,least_concern,64.319,two_toed,Hoffman’s two-toed sloth,3.538,7.903
4223,5.794,least_concern,62.706,two_toed,Hoffman’s two-toed sloth,1.979,5.785
4224,5.527,least_concern,64.022,two_toed,Hoffman’s two-toed sloth,2.744,5.665
4225,4.386,least_concern,63.746,two_toed,Hoffman’s two-toed sloth,3.535,6.73
4226,5.265,least_concern,64.146,two_toed,Hoffman’s two-toed sloth,4.918,2.655
4227,5.069,least_concern,63.372,two_toed,Hoffman’s two-toed sloth,1.278,6.957
4228,5.214,least_concern,62.71,two_toed,Hoffman’s two-toed sloth,3.022,6.25
4229,5.62,least_concern,63.525,two_toed,Hoffman’s two-toed sloth,4.195,6.986
4230,8.716,least_concern,64.246,two_toed,Hoffman’s two-toed sloth,2.34,6.704
4231,6.127,least_concern,63.584,two_toed,Hoffman’s two-toed sloth,1.8,3.807
4232,3.875,least_concern,61.802,two_toed,Hoffman’s two-toed sloth,2.395,6.505
4233,4.931,least_concern,61.5,two_toed,Hoffman’s two-toed sloth,3.942,4.748
4234,6.844,least_concern,61.656,two_toed,Hoffman’s two-toed sloth,1.844,4.818
4235,6.351,least_concern,60.784,two_toed,Hoffman’s two-toed sloth,3.348,7.066
4236,5.001,least_concern,63.617,two_toed,Hoffman’s two-toed sloth,0.781,6.159
4237,4.232,least_concern,61.884,two_toed,Hoffman’s two-toed sloth,3.866,5.705
4238,4.136,least_concern,62.733,two_toed,Hoffman’s two-toed sloth,1.237,6.52
4239,3.644,least_concern,64.151,two_toed,Hoffman’s two-toed sloth,3.069,4.572
4240,5.642,least_concern,63.027,two_toed,Hoffman’s two-toed sloth,1.532,5.23
4241,4.93,least_concern,63.979,two_toed,Hoffman’s two-toed sloth,2.268,5.808
4242,5.896,least_concern,62.959,two_toed,Hoffman’s two-toed sloth,2.48,6.822
4243,7.657,least_concern,65.026,two_toed,Hoffman’s two-toed sloth,1.113,4.635
4244,5.367,least_concern,63.125,two_toed,Hoffman’s two-toed sloth,2.935,6.419
4245,3.359,least_concern,62.337,two_toed,Hoffman’s two-toed sloth,1.085,6.333
4246,6.442,least_concern,63.086,two_toed,Hoffman’s two-toed sloth,2.644,6.212
4247,6.477,least_concern,63.86,two_toed,Hoffman’s two-toed sloth,1.43,5.771
4248,5.123,least_concern,62.879,two_toed,Hoffman’s two-toed sloth,0.387,5.564
4249,4.59,least_concern,63.005,two_toed,Hoffman’s two-toed sloth,3.339,5.946
4250,6.86,least_concern,64.084,two_toed,Hoffman’s two-toed sloth,1.455,4.978
4251,6.574,least_concern,63.887,two_toed,Hoffman’s two-toed sloth,2.173,6.635
4252,5.223,least_concern,65.485,two_toed,Hoffman’s two-toed sloth,4.107,5.006
4253,7.302,least_concern,61.392,two_toed,Hoffman’s two-toed sloth,3.181,5.055
4254,5.846,least_concern,63.472,two_toed,Hoffman’s two-toed sloth,2.11,4.484
4255,5.652,least_concern,63.55,two_toed,Hoffman’s two-toed sloth,1.673,6.088
4256,8.173,least_concern,62.64,two_toed,Hoffman’s two-toed sloth,1.517,5.795
4257,4.993,least_concern,67.098,two_toed,Hoffman’s two-toed sloth,3.082,4.461
4258,7.0,least_concern,60.382,two_toed,Hoffman’s two-toed sloth,2.19,4.232
4259,4.515,least_concern,63.99,two_toed,Hoffman’s two-toed sloth,2.989,4.459
4260,5.871,least_concern,63.23,two_toed,Hoffman’s two-toed sloth,2.244,4.515
4261,4.424,least_concern,60.985,two_toed,Hoffman’s two-toed sloth,1.642,5.132
4262,4.275,least_concern,61.973,two_toed,Hoffman’s two-toed sloth,2.376,5.546
4263,3.86,least_concern,62.843,two_toed,Hoffman’s two-toed sloth,1.662,4.465
4264,7.587,least_concern,63.333,two_toed,Hoffman’s two-toed sloth,2.666,3.76
4265,4.109,least_concern,61.868,two_toed,Hoffman’s two-toed sloth,3.168,4.745
4266,6.355,least_concern,63.404,two_toed,Hoffman’s two-toed sloth,1.808,6.335
4267,6.323,least_concern,63.199,two_toed,Hoffman’s two-toed sloth,1.998,4.623
4268,5.707,least_concern,63.988,two_toed,Hoffman’s two-toed sloth,0.08,5.34
4269,6.882,least_concern,62.321,two_toed,Hoffman’s two-toed sloth,2.288,3.722
4270,6.248,least_concern,63.488,two_toed,Hoffman’s two-toed sloth,1.964,4.365
4271,4.672,least_concern,61.005,two_toed,Hoffman’s two-toed sloth,2.029,6.117
4272,5.562,least_concern,63.963,two_toed,Hoffman’s two-toed sloth,3.072,3.758
4273,5.892,least_concern,62.486,two_toed,Hoffman’s two-toed sloth,-0.413,5.422
4274,6.884,least_concern,62.99,two_toed,Hoffman’s two-toed sloth,4.162,3.628
4275,7.414,least_concern,63.472,two_toed,Hoffman’s two-toed sloth,1.75,4.385
4276,5.273,least_concern,62.574,two_toed,Hoffman’s two-toed sloth,3.397,5.486
4277,7.094,least_concern,63.18,two_toed,Hoffman’s two-toed sloth,-0.21,6.486
4278,6.265,least_concern,64.101,two_toed,Hoffman’s two-toed sloth,2.908,6.584
4279,4.236,least_concern,63.692,two_toed,Hoffman’s two-toed sloth,2.127,6.01
4280,4.744,least_concern,62.678,two_toed,Hoffman’s two-toed sloth,2.871,4.627
4281,6.552,least_concern,62.938,two_toed,Hoffman’s two-toed sloth,1.94,6.041
4282,5.136,least_concern,63.626,two_toed,Hoffman’s two-toed sloth,3.521,5.95
4283,6.273,least_concern,63.53,two_toed,Hoffman’s two-toed sloth,1.703,4.737
4284,6.204,least_concern,60.859,two_toed,Hoffman’s two-toed sloth,3.111,5.551
4285,7.413,least_concern,64.652,two_toed,Hoffman’s two-toed sloth,2.546,6.346
4286,7.511,least_concern,63.125,two_toed,Hoffman’s two-toed sloth,2.236,5.698
4287,5.893,least_concern,63.126,two_toed,Hoffman’s two-toed sloth,1.692,4.496
4288,6.826,least_concern,61.728,two_toed,Hoffman’s two-toed sloth,3.417,6.472
4289,5.74,least_concern,62.48,two_toed,Hoffman’s two-toed sloth,1.747,6.938
4290,3.911,least_concern,63.538,two_toed,Hoffman’s two-toed sloth,3.191,5.499
4291,6.301,least_concern,64.473,two_toed,Hoffman’s two-toed sloth,3.09,5.84
4292,6.136,least_concern,64.028,two_toed,Hoffman’s two-toed sloth,2.293,4.515
4293,6.08,least_concern,64.207,two_toed,Hoffman’s two-toed sloth,1.945,5.304
4294,6.731,least_concern,63.998,two_toed,Hoffman’s two-toed sloth,2.764,4.682
4295,6.933,least_concern,62.586,two_toed,Hoffman’s two-toed sloth,2.012,6.612
4296,4.05,least_concern,63.771,two_toed,Hoffman’s two-toed sloth,1.157,5.779
4297,5.821,least_concern,63.102,two_toed,Hoffman’s two-toed sloth,0.477,6.34
4298,5.077,least_concern,62.91,two_toed,Hoffman’s two-toed sloth,1.404,4.632
4299,3.752,least_concern,63.197,two_toed,Hoffman’s two-toed sloth,2.732,4.631
4300,6.043,least_concern,63.261,two_toed,Hoffman’s two-toed sloth,3.171,4.527
4301,6.485,least_concern,63.18,two_toed,Hoffman’s two-toed sloth,2.013,4.813
4302,4.974,least_concern,62.182,two_toed,Hoffman’s two-toed sloth,1.15,6.118
4303,1.748,least_concern,63.415,two_toed,Hoffman’s two-toed sloth,0.721,4.739
4304,5.566,least_concern,62.663,two_toed,Hoffman’s two-toed sloth,2.222,6.143
4305,5.432,least_concern,64.659,two_toed,Hoffman’s two-toed sloth,2.823,4.331
4306,5.668,least_concern,61.977,two_toed,Hoffman’s two-toed sloth,1.899,7.266
4307,6.398,least_concern,62.784,two_toed,Hoffman’s two-toed sloth,1.341,5.449
4308,4.972,least_concern,64.723,two_toed,Hoffman’s two-toed sloth,1.608,3.629
4309,5.777,least_concern,63.367,two_toed,Hoffman’s two-toed sloth,1.777,4.857
4310,6.619,least_concern,63.414,two_toed,Hoffman’s two-toed sloth,3.044,5.594
4311,4.332,least_concern,63.39,two_toed,Hoffman’s two-toed sloth,3.1,6.5
4312,4.529,least_concern,63.744,two_toed,Hoffman’s two-toed sloth,3.191,6.563
4313,8.081,least_concern,61.03,two_toed,Hoffman’s two-toed sloth,2.799,5.536
4314,4.819,least_concern,63.979,two_toed,Hoffman’s two-toed sloth,1.378,5.944
4315,5.495,least_concern,64.062,two_toed,Hoffman’s two-toed sloth,1.778,5.632
